   2.7815426e-01   3.6427784e-01   1.2838070e-01   2.3611368e-01
   2.3611368e-01   2.8014583e-01   1.2838070e-01   2.0615531e-01
   2.0615531e-01   2.2875373e-01   1.2838070e-01   1.8503314e-01
   1.8503314e-01   1.9656700e-01   1.2838070e-01   1.7038172e-01
   1.7038172e-01   1.7290219e-01   1.2838070e-01   1.6047004e-01
   1.6047004e-01   1.5555450e-01   1.2838070e-01   1.5400492e-01
   1.5400492e-01   1.4322003e-01   1.2838070e-01   1.5000802e-01
   1.5000802e-01   1.3481166e-01   1.2838070e-01   1.4774040e-01
   1.4774040e-01   1.2935531e-01   1.2838070e-01   1.4665052e-01
   1.4665052e-01   1.2603161e-01   1.2838070e-01   1.4633365e-01
   1.4633365e-01   1.2419760e-01   1.2838070e-01   1.4649861e-01
   1.4649861e-01   1.2337052e-01   1.2838070e-01   1.4694067e-01
   1.4694067e-01   1.2319783e-01   1.2838070e-01   1.4751981e-01
   1.4751981e-01   1.2342758e-01   1.2838070e-01   1.4814353e-01
   1.4814353e-01   1.2388366e-01   1.2838070e-01   1.4875371e-01
   4.2971643e-01   0.0000000e+00   1.0000000e+00   7.2742808e-01
