timestamp_ticks,amp_1,amp_2,amp_3,vol_sys,amp_sys,lum,r_l,b_l,fr_l,control_effort,elapsed_time_seconds
2630155,-0.3613484799861908,-0.066802017390728,1.9030314683914185,12.028665542602539,-0.33631908893585205,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2650.1082277297974
2630382,-0.4651660919189453,-0.06015975773334503,1.9250448942184448,12.028665542602539,-0.37100380659103394,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2650.355747461319
2630609,-0.4604356586933136,-0.055462971329689026,2.021899461746216,12.028665542602539,-0.503507673740387,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2650.557331800461
2630836,-0.48630011081695557,-0.04454830661416054,1.968969464302063,12.028470039367676,-0.4717440605163574,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2650.8210713863373
2631063,-0.45620885491371155,-0.032570306211709976,1.9601069688796997,12.028470039367676,-0.4581696689128876,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2651.017259120941
2631290,-0.3607189655303955,-0.056655049324035645,2.0137722492218018,12.028470039367676,-0.5365477800369263,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2651.2617552280426
2631517,-0.39768102765083313,-0.04245978593826294,1.9474462270736694,12.028470039367676,-0.46995213627815247,12.0,0.019140001386404037,0.19575999677181244,0.012078000232577324,0.0,2651.4695479869843
2631744,-0.3963140845298767,-0.046703584492206573,1.9189391136169434,12.028470039367676,-0.4564513862133026,2084.0,2.3637900352478027,0.19575999677181244,2.8926808834075928,20.200000762939453,2651.7253742218018
2631970,-0.44363632798194885,-0.0378488264977932,1.9608829021453857,12.028470039367676,-0.4851466417312622,2080.0,3.6860451698303223,10.590616226196289,4.621848106384277,20.200000762939453,2651.9686090946198
2632196,-0.40350863337516785,-0.022985998541116714,1.9040933847427368,12.026904106140137,-0.45431581139564514,2084.0,3.684450149536133,10.61019229888916,4.621848106384277,20.200000762939453,2652.173745393753
2632423,-0.4383123517036438,-0.002415501279756427,1.7604347467422485,12.024947166442871,-0.4001409113407135,2084.0,3.684450149536133,10.218671798706055,4.621848106384277,20.200000762939453,2652.4458544254303
2632651,-0.4653279483318329,-0.029613953083753586,1.7895748615264893,12.023383140563965,-0.41504085063934326,2080.0,3.6860451698303223,10.766799926757812,4.621848106384277,20.200000762939453,2652.646722793579
