Tiempo_s,r_l,u
2290.564,5.09762001037598,30.2999992370605
2290.791,5.23797988891602,30.2999992370605
2291.018,5.32091999053955,30.2999992370605
2291.245,5.23000526428223,30.2999992370605
2291.472,5.32091999053955,30.2999992370605
2291.699,5.20767498016357,30.2999992370605
2291.926,5.30975532531738,30.2999992370605
2292.153,5.15504026412964,30.2999992370605
2292.381,5.32091999053955,30.2999992370605
2292.607,5.21405506134033,30.2999992370605
2292.834,5.32091999053955,30.2999992370605
2293.06,5.32411003112793,30.2999992370605
2293.286,5.32251501083374,30.2999992370605
2293.513,5.21086502075195,65.5
2293.74,11.0310201644897,65.5
2293.967,10.7630605697632,65.5
2294.194,11.0310201644897,65.5
2294.42,11.0070953369141,65.5
2294.646,11.0182600021362,65.5
2294.874,10.7630605697632,65.5
2295.101,10.7646551132202,65.5
2295.328,11.0310201644897,65.5
2295.554,11.0310201644897,65.5
2295.781,10.7646551132202,65.5
2296.007,10.7630605697632,65.5
2296.234,11.0310201644897,65.5
2296.461,10.7614650726318,65.5
2296.687,10.7598705291748,73.4000015258789
2296.913,12.0486307144165,73.4000015258789
2297.14,12.3134002685547,73.4000015258789
2297.368,12.0486307144165,73.4000015258789
2297.595,12.0502252578735,73.4000015258789
2297.822,12.3134002685547,73.4000015258789
2298.049,12.0486307144165,73.4000015258789
2298.276,12.2767152786255,73.4000015258789
2298.502,12.2735252380371,73.4000015258789
2298.729,12.0502252578735,73.4000015258789
2298.956,12.3054256439209,73.4000015258789
2299.184,12.0454406738281,73.4000015258789
2299.411,12.0454406738281,73.4000015258789
2299.639,12.193775177002,73.4000015258789
2299.866,14.5272607803345,98.1999969482422
2300.093,15.9500007629395,98.1999969482422
2300.321,15.9500007629395,98.1999969482422
2300.549,12.1315698623657,69
2300.776,11.5860805511475,69
2301.004,11.3292856216431,69
2301.231,11.3308801651001,69
2301.457,11.3292856216431,69
2301.684,11.5892705917358,69
2301.912,11.3308801651001,69
2302.139,11.3276901245117,69
2302.367,11.504734992981,69
2302.595,11.5063304901123,69
2302.822,11.5828905105591,69
2303.048,11.5892705917358,69
2303.276,11.3324756622314,69
2303.503,5.58249998092651,31.8999996185303
2303.73,5.58249998092651,31.8999996185303
2303.957,5.42300033569336,31.8999996185303
2304.184,3.67328500747681,20.1000003814697
2304.41,3.63340997695923,20.1000003814697
2304.637,3.64617013931274,20.1000003814697
2304.864,3.67168998718262,20.1000003814697
2305.092,3.59194016456604,20.1000003814697
2305.32,3.47869515419006,20.1000003814697
2305.547,3.62384009361267,20.1000003814697
2305.773,3.61426997184753,20.1000003814697
2306,3.66690516471863,20.1000003814697
2306.228,3.59512996673584,20.1000003814697
2306.455,3.67009520530701,20.1000003814697
2306.683,3.67009520530701,20.1000003814697
2306.91,3.66690516471863,20.1000003814697
2307.137,3.67009520530701,20.1000003814697
2307.364,3.67168998718262,20.1000003814697
2307.591,3.62224507331848,20.1000003814697
2307.818,3.67009520530701,20.1000003814697
2308.045,3.66531014442444,20.1000003814697
2308.271,3.65095520019531,20.1000003814697
2308.498,3.67647504806519,20.1000003814697
2308.725,3.65893006324768,20.1000003814697
2308.951,3.62543511390686,20.1000003814697
2309.177,3.63181519508362,20.1000003814697
2309.404,3.67647504806519,20.1000003814697
2309.63,3.674880027771,20.1000003814697
2309.857,3.6015100479126,20.1000003814697
2310.084,3.67168998718262,20.1000003814697
2310.31,3.67647504806519,20.1000003814697
2310.537,3.674880027771,20.1000003814697
2310.764,3.67168998718262,20.1000003814697
2310.99,3.59991502761841,20.1000003814697
2311.217,3.67328500747681,20.1000003814697
2311.444,3.67647504806519,20.1000003814697
2311.671,3.674880027771,20.1000003814697
2311.898,3.67966508865356,20.1000003814697
2312.124,3.67168998718262,20.1000003814697
2312.351,3.59832000732422,20.1000003814697
2312.578,3.67168998718262,20.1000003814697
2312.805,3.65733504295349,20.1000003814697
2313.032,3.59512996673584,20.1000003814697
2313.258,3.674880027771,20.1000003814697
2313.485,3.67328500747681,20.1000003814697
2313.712,3.674880027771,20.1000003814697
2313.939,3.674880027771,20.1000003814697
2314.166,3.67328500747681,20.1000003814697
2314.393,3.64776515960693,17.1000003814697
2314.62,3.18681001663208,17.1000003814697
2314.847,3.18840503692627,17.1000003814697
2315.074,3.18840503692627,17.1000003814697
2315.302,3.11663007736206,17.1000003814697
2315.529,3.19159507751465,57.9000015258789
2315.756,9.79808521270752,57.9000015258789
2315.983,9.53331565856934,57.9000015258789
2316.21,9.75980567932129,57.9000015258789
2316.438,9.53331565856934,57.9000015258789
2316.665,9.53491020202637,57.9000015258789
2316.891,9.53012561798096,29.1000003814697
2317.118,5.12951993942261,29.1000003814697
2317.345,5.02903509140015,29.1000003814697
2317.571,5.05934000015259,29.1000003814697
2317.798,5.13430500030518,68.0999984741211
2318.026,11.1873302459717,68.0999984741211
2318.252,11.4520998001099,68.0999984741211
2318.48,11.1857357025146,68.0999984741211
2318.706,11.4536952972412,68.0999984741211
2318.933,11.1873302459717,68.0999984741211
2319.16,11.4552898406982,68.0999984741211
2319.387,11.1857357025146,68.0999984741211
2319.615,11.3739452362061,68.0999984741211
2319.843,11.4010601043701,68.0999984741211
2320.069,11.1841402053833,68.0999984741211
2320.296,11.4552898406982,68.0999984741211
2320.522,11.4552898406982,68.0999984741211
2320.749,11.1873302459717,68.0999984741211
2320.976,11.4026556015015,68.0999984741211
2321.203,11.1841402053833,68.0999984741211
2321.43,11.4106302261353,42.9000015258789
2321.656,7.37049531936646,42.9000015258789
2321.883,7.30988502502441,42.9000015258789
2322.11,7.35295009613037,42.9000015258789
2322.337,7.1440052986145,42.9000015258789
2322.564,7.30031538009644,42.9000015258789
2322.791,7.09934520721436,42.9000015258789
2323.018,7.34337997436523,32.2999992370605
2323.245,5.64949035644531,32.2999992370605
2323.472,5.64949035644531,32.2999992370605
2323.7,5.42300033569336,32.2999992370605
2323.927,5.5474100112915,32.2999992370605
2324.154,5.64949035644531,32.2999992370605
2324.381,5.55219507217407,32.2999992370605
2324.608,5.64949035644531,32.2999992370605
2324.835,5.59685516357422,32.2999992370605
2325.061,5.48839521408081,32.2999992370605
2325.288,5.64949035644531,32.2999992370605
2325.514,5.60802030563354,32.2999992370605
2325.741,5.46446990966797,32.2999992370605
2325.968,5.64949035644531,32.2999992370605
2326.195,5.59685516357422,32.2999992370605
2326.422,5.45809030532837,30.7999992370605
2326.649,5.23319530487061,30.7999992370605
2326.876,5.40386009216309,30.7999992370605
2327.103,5.40386009216309,30.7999992370605
2327.33,5.40386009216309,30.7999992370605
2327.556,5.40386009216309,30.7999992370605
2327.782,7.65121507644653,45.0999984741211
2328.009,7.50288009643555,45.0999984741211
2328.235,7.45502996444702,45.0999984741211
2328.462,7.72618007659912,45.0999984741211
2328.689,7.52999496459961,45.0999984741211
2328.916,4.62390518188477,26
2329.143,4.53458499908447,26
2329.37,4.62550020217896,26
2329.598,4.45642995834351,26
2329.826,4.45004987716675,26
2330.053,4.62390518188477,26
2330.279,4.59200525283813,26
2330.506,4.62550020217896,26
2330.733,4.5297999382019,26
2330.96,4.62390518188477,26
2331.186,4.62390518188477,26
2331.413,4.62231016159058,26
2331.64,4.62231016159058,26
2331.867,4.50428009033203,26
2332.094,4.45483493804932,26
2332.321,4.5664849281311,26
2332.549,4.62390518188477,26
2332.776,4.62390518188477,26
2333.003,4.62231016159058,26
2333.23,4.62231016159058,26
2333.456,4.62390518188477,26
2333.682,4.62550020217896,26
2333.909,4.62390518188477,26
2334.135,4.62071514129639,26
2334.362,4.62390518188477,26
2334.589,4.62231016159058,26
2334.816,4.62231016159058,26
2335.043,4.56329488754272,26
2335.27,4.62550020217896,26
2335.497,4.62231016159058,26
2335.724,4.62390518188477,26
2335.95,4.62390518188477,26
2336.177,4.61752510070801,26
2336.404,4.62550020217896,26
2336.63,4.62390518188477,26
2336.857,4.58881521224976,26
2337.084,4.62550020217896,26
2337.311,4.5601053237915,26
2337.538,4.62390518188477,26
2337.765,4.50428009033203,26
2337.991,4.50587511062622,26
2338.219,4.62390518188477,26
2338.446,4.62390518188477,26
2338.673,4.48354530334473,45.4000015258789
2338.899,7.54275512695312,45.4000015258789
2339.126,7.72618007659912,45.4000015258789
2339.353,7.53956508636475,45.4000015258789
2339.58,7.76924514770508,45.4000015258789
2339.807,7.50447511672974,45.4000015258789
2340.034,7.77243518829346,45.4000015258789
2340.262,7.5092601776123,49.2999992370605
2340.489,8.40884017944336,49.2999992370605
2340.715,8.13769054412842,49.2999992370605
2340.942,8.40565013885498,49.2999992370605
2341.169,8.1408805847168,49.2999992370605
2341.396,8.40405559539795,49.2999992370605
2341.623,8.13769054412842,49.2999992370605
2341.85,8.40884017944336,49.2999992370605
2342.077,8.15682983398438,49.2999992370605
2342.303,8.13609504699707,49.2999992370605
2342.53,8.40884017944336,49.2999992370605
2342.757,8.13928508758545,49.2999992370605
2342.983,8.13769054412842,86.8000030517578
2343.21,14.2975807189941,86.8000030517578
2343.437,14.2226152420044,86.8000030517578
2343.664,14.2991752624512,86.8000030517578
2343.891,14.219425201416,86.8000030517578
2344.117,14.2162351608276,86.8000030517578
2344.344,14.3454303741455,86.8000030517578
2344.571,14.2226152420044,32.7999992370605
2344.798,5.72604990005493,32.7999992370605
2345.025,5.70372009277344,32.7999992370605
2345.251,5.53465032577515,32.7999992370605
2345.478,5.73242998123169,32.7999992370605
2345.706,5.46765995025635,50.2000007629395
2345.933,8.28124046325684,50.2000007629395
2346.16,8.55079555511475,50.2000007629395
2346.387,8.28443050384521,50.2000007629395
2346.614,8.55398559570312,50.2000007629395
2346.841,8.28443050384521,50.2000007629395
2347.067,8.28443050384521,50.2000007629395
2347.294,8.55239009857178,50.2000007629395
2347.52,8.5492000579834,50.2000007629395
2347.747,8.28602504730225,50.2000007629395
2347.974,8.55239009857178,50.2000007629395
2348.201,8.28443050384521,50.2000007629395
2348.427,8.28443050384521,19.7000007629395
2348.653,3.54089999198914,19.7000007629395
2348.881,3.60629510879517,19.7000007629395
2349.108,3.59991502761841,19.7000007629395
2349.335,3.60470008850098,19.7000007629395
2349.561,3.60629510879517,19.7000007629395
2349.788,3.60629510879517,19.7000007629395
2350.016,3.53133010864258,19.7000007629395
2350.243,3.59194016456604,19.7000007629395
2350.47,3.60629510879517,19.7000007629395
2350.697,3.60629510879517,19.7000007629395
2350.923,3.60948514938354,19.7000007629395
2351.15,3.60948514938354,19.7000007629395
2351.378,3.50740504264832,25.1000003814697
2351.605,4.48354530334473,25.1000003814697
2351.832,4.48673534393311,25.1000003814697
2352.06,4.23153495788574,25.1000003814697
2352.286,4.48195028305054,25.1000003814697
2352.512,4.46440505981445,25.1000003814697
2352.739,4.43091011047363,25.1000003814697
2352.966,4.47876024246216,25.1000003814697
2353.193,4.48195028305054,25.1000003814697
2353.419,4.39741516113281,25.1000003814697
2353.646,4.48035526275635,25.1000003814697
2353.872,4.48035526275635,25.1000003814697
2354.098,4.48673534393311,25.1000003814697
2354.325,4.43729019165039,25.1000003814697
2354.552,4.48673534393311,25.1000003814697
2354.778,4.48354530334473,25.1000003814697
2355.006,4.31926012039185,25.1000003814697
2355.233,4.46281003952026,25.1000003814697
2355.46,4.48195028305054,25.1000003814697
2355.687,4.43729019165039,25.1000003814697
2355.914,6.18381500244141,35.5999984741211
2356.141,5.98603534698486,35.5999984741211
2356.368,6.1854100227356,35.5999984741211
2356.595,6.06737995147705,35.5999984741211
2356.822,6.1854100227356,35.5999984741211
2357.048,6.18700504302979,35.5999984741211
2357.274,6.18381500244141,35.5999984741211
2357.501,5.98284530639648,35.5999984741211
2357.728,6.1854100227356,35.5999984741211
2357.954,6.1854100227356,35.5999984741211
2358.18,6.18381500244141,35.5999984741211
2358.407,6.06578493118286,35.5999984741211
2358.635,6.1854100227356,35.5999984741211
2358.862,6.16467523574829,35.5999984741211
2359.089,5.98284530639648,35.5999984741211
2359.315,3.68445014953613,20.2000007629395
2359.541,3.66531014442444,20.2000007629395
2359.767,3.68604516983032,20.2000007629395
2359.994,3.68604516983032,20.2000007629395
2360.22,3.68604516983032,20.2000007629395
2360.447,3.68445014953613,20.2000007629395
2360.675,3.68604516983032,20.2000007629395
2360.902,3.68604516983032,20.2000007629395
2361.128,3.68604516983032,20.2000007629395
2361.355,3.68445014953613,20.2000007629395
2361.582,3.68604516983032,20.2000007629395
2361.809,3.66371512413025,20.2000007629395
2362.035,15.5767707824707,95.1999969482422
2362.262,15.5751752853394,95.1999969482422
2362.489,15.5751752853394,95.1999969482422
2362.715,14.6676206588745,89.5999984741211
2362.942,14.6915454864502,89.5999984741211
2363.169,8.40405559539795,50.9000015258789
2363.396,8.66563510894775,50.9000015258789
2363.623,8.39927005767822,50.9000015258789
2363.85,8.66404056549072,50.9000015258789
2364.078,8.4024600982666,50.9000015258789
2364.305,8.39608001708984,50.9000015258789
2364.532,8.66404056549072,50.9000015258789
2364.759,8.43276500701904,50.9000015258789
2364.985,8.39927005767822,50.9000015258789
2365.212,8.66563510894775,50.9000015258789
2365.44,8.39448547363281,50.9000015258789
2365.668,8.39288997650146,50.9000015258789
2365.895,8.39608001708984,50.9000015258789
2366.121,8.39448547363281,50.9000015258789
2366.348,8.61618995666504,39.5999984741211
2366.575,6.61446523666382,39.5999984741211
2366.801,6.5650200843811,39.5999984741211
2367.027,6.56821012496948,39.5999984741211
2367.254,6.83457517623901,39.5999984741211
2367.481,6.64477014541626,39.5999984741211
2367.708,6.83457517623901,39.5999984741211
2367.935,6.6383900642395,39.5999984741211
2368.162,6.83138513565063,39.5999984741211
2368.39,6.56661510467529,39.5999984741211
2368.617,6.6383900642395,39.5999984741211
2368.844,6.83298015594482,39.5999984741211
2369.071,6.64317512512207,39.5999984741211
2369.298,6.81543493270874,39.5999984741211
2369.525,6.56342506408691,39.5999984741211
2369.751,6.56183004379272,39.5999984741211
2369.977,6.65115022659302,39.5999984741211
2370.204,6.83298015594482,39.5999984741211
2370.431,6.61287021636963,39.5999984741211
2370.657,6.56342506408691,39.5999984741211
2370.883,6.6750750541687,39.5999984741211
2371.11,6.75323009490967,39.5999984741211
2371.337,6.64317512512207,39.5999984741211
2371.564,6.83457517623901,16.7999992370605
2371.792,3.02252507209778,16.7999992370605
2372.472,3.14215016365051,16.7999992370605
2372.698,3.13896012306213,16.7999992370605
2372.925,3.13577008247375,16.7999992370605
2373.152,3.1469349861145,16.7999992370605
2373.379,3.14055514335632,16.7999992370605
2373.605,3.1437451839447,16.7999992370605
2373.832,3.14533996582031,16.7999992370605
2374.06,3.06878018379211,16.7999992370605
2374.287,3.13896012306213,16.7999992370605
2374.514,3.13098502159119,82.1999969482422
2374.741,13.4618005752563,82.1999969482422
2374.968,13.6276807785034,82.1999969482422
2375.194,13.6388454437256,82.1999969482422
2375.421,13.4649906158447,82.1999969482422
2375.647,13.4649906158447,82.1999969482422
2375.874,13.598970413208,82.1999969482422
2376.101,13.4649906158447,82.1999969482422
2376.329,13.4921054840088,82.1999969482422
2376.555,13.4633951187134,82.1999969482422
2376.781,13.4649906158447,82.1999969482422
2377.008,13.642035484314,82.1999969482422
2377.236,13.4665851593018,82.1999969482422
2377.463,13.4649906158447,82.1999969482422
2377.69,13.6340599060059,82.1999969482422
2377.918,13.4649906158447,82.1999969482422
2378.145,13.4649906158447,82.1999969482422
2378.371,13.4681806564331,82.1999969482422
2378.598,13.5463352203369,82.1999969482422
2378.825,13.4633951187134,82.1999969482422
2379.052,13.6340599060059,82.1999969482422
2379.279,13.4633951187134,82.1999969482422
2379.506,13.5495252609253,82.1999969482422
2379.733,13.4633951187134,82.1999969482422
2379.96,13.5702600479126,82.1999969482422
2380.187,13.4649906158447,82.1999969482422
2380.413,13.4633951187134,82.1999969482422
2380.64,13.6388454437256,82.1999969482422
2380.867,13.4665851593018,82.1999969482422
2381.093,13.4633951187134,82.1999969482422
2381.32,13.5750455856323,82.1999969482422
2381.547,13.4665851593018,82.1999969482422
2381.774,6.0897102355957,27.7999992370605
2382.001,4.78340530395508,27.7999992370605
2382.228,4.91579008102417,27.7999992370605
2382.454,4.91579008102417,27.7999992370605
2382.681,4.87112998962402,27.7999992370605
2382.908,4.90940999984741,27.7999992370605
2383.135,4.8376350402832,27.7999992370605
2383.362,4.91738510131836,27.7999992370605
2383.589,4.84242010116577,27.7999992370605
2383.816,4.91419506072998,27.7999992370605
2384.042,4.91419506072998,27.7999992370605
2384.269,4.91260004043579,27.7999992370605
2384.496,4.91579008102417,27.7999992370605
2384.723,4.8902702331543,27.7999992370605
2384.949,4.82806491851807,27.7999992370605
2385.176,4.91898012161255,27.7999992370605
2385.403,4.86156034469604,27.7999992370605
2385.629,4.78659534454346,27.7999992370605
2385.856,5.42140531539917,30.8999996185303
2386.083,5.30816030502319,30.8999996185303
2386.31,5.40705013275146,30.8999996185303
2386.537,5.36398506164551,30.8999996185303
2386.763,5.34006023406982,30.8999996185303
2386.991,5.41981029510498,30.8999996185303
2387.217,5.31135034561157,30.8999996185303
2387.443,5.33368015289307,30.8999996185303
2387.67,12.769570350647,76.4000015258789
2387.896,12.656325340271,76.4000015258789
2388.123,1.42433500289917,6.19999980926514
2388.35,1.42752504348755,6.19999980926514
2388.577,1.42273998260498,6.19999980926514
2388.803,1.42273998260498,6.19999980926514
2389.03,1.40998005867004,6.19999980926514
2389.257,1.42273998260498,6.19999980926514
2389.484,1.42273998260498,6.19999980926514
2389.712,1.42114508152008,6.19999980926514
2389.939,1.42433500289917,6.19999980926514
2390.166,1.42273998260498,6.19999980926514
2390.393,1.42433500289917,6.19999980926514
2390.62,1.42593002319336,6.19999980926514
2390.847,1.22815001010895,5
2391.074,1.22815001010895,5
2391.301,1.22815001010895,82.5
2391.529,13.5144357681274,82.5
2391.756,13.6484155654907,82.5
2391.983,13.5128402709961,82.5
2392.209,13.5112457275391,82.5
2392.435,13.5096502304077,82.5
2392.663,13.5463352203369,82.5
2392.889,13.5144357681274,82.5
2393.116,13.6835050582886,82.5
2393.343,13.5128402709961,82.5
2393.57,13.5909957885742,82.5
2393.797,13.5160303115845,82.5
2394.023,13.5128402709961,82.5
2394.249,13.5160303115845,82.5
2394.476,13.6213006973267,82.5
2394.703,13.5128402709961,82.5
2394.929,13.5080556869507,82.5
2395.156,13.6213006973267,82.5
2395.383,13.5112457275391,82.5
2395.61,13.6213006973267,82.5
2395.837,13.5112457275391,82.5
2396.064,13.686695098877,82.5
2396.291,13.5128402709961,82.5
2396.518,13.6835050582886,82.5
2396.745,13.5160303115845,82.5
2396.973,13.5144357681274,82.5
2397.199,13.5112457275391,82.5
2397.425,13.5160303115845,82.5
2397.653,13.5144357681274,82.5
2397.88,13.5112457275391,82.5
2398.108,13.5112457275391,82.5
2398.335,13.5160303115845,82.5
2398.561,13.5128402709961,82.5
2398.789,13.5160303115845,82.5
2399.016,13.6532001495361,82.5
2399.243,13.5112457275391,82.5
2399.469,13.5144357681274,82.5
2399.696,13.6914806365967,82.5
2399.924,13.5112457275391,40.5999984741211
2400.151,6.799485206604,40.5999984741211
2400.378,6.99248027801514,40.5999984741211
2400.604,6.99088525772095,40.5999984741211
2400.832,6.71814012527466,40.5999984741211
2401.059,6.72292518615723,40.5999984741211
2401.286,6.97334003448486,40.5999984741211
2401.513,6.76439523696899,40.5999984741211
2401.739,6.71814012527466,40.5999984741211
2401.965,6.78832006454468,40.5999984741211
2402.191,6.78832006454468,40.5999984741211
2402.418,6.99407529830933,40.5999984741211
2402.645,6.72452020645142,40.5999984741211
2402.872,6.96855497360229,40.5999984741211
2403.098,6.99248027801514,40.5999984741211
2403.324,6.99088525772095,40.5999984741211
2403.551,6.84733533859253,40.5999984741211
2403.778,6.97334003448486,94.3000030517578
2404.005,15.4316253662109,94.3000030517578
2404.231,15.4316253662109,94.3000030517578
2404.458,15.4699048995972,94.3000030517578
2404.686,15.4348154067993,94.3000030517578
2404.913,15.4316253662109,94.3000030517578
2405.14,15.4667158126831,94.3000030517578
2405.366,15.4300308227539,94.3000030517578
2405.593,15.433219909668,52.2000007629395
2405.821,8.87936496734619,52.2000007629395
2406.047,8.60980987548828,52.2000007629395
2406.273,8.60821533203125,52.2000007629395
2406.501,8.87617492675781,52.2000007629395
2406.728,8.87936496734619,52.2000007629395
2406.956,8.60821533203125,52.2000007629395
2407.183,8.60821533203125,52.2000007629395
2407.409,8.60980987548828,52.2000007629395
2407.635,8.61299991607666,52.2000007629395
2407.862,8.87777042388916,52.2000007629395
2408.089,8.60980987548828,52.2000007629395
2408.315,8.60821533203125,52.2000007629395
2408.542,8.88096046447754,52.2000007629395
2408.768,8.88096046447754,52.2000007629395
2408.995,8.61140537261963,52.2000007629395
2409.221,8.60821533203125,52.2000007629395
2409.448,5.25871515274048,23.7999992370605
2409.675,4.21399021148682,23.7999992370605
2409.901,4.26821994781494,23.7999992370605
2410.128,4.26981496810913,23.7999992370605
2410.355,4.26981496810913,23.7999992370605
2410.582,4.27140998840332,23.7999992370605
2410.81,4.14700031280518,23.7999992370605
2411.038,4.13105010986328,23.7999992370605
2411.265,4.18368530273438,23.7999992370605
2411.492,4.26662492752075,23.7999992370605
2411.719,4.20282506942749,23.7999992370605
2411.945,4.26981496810913,23.7999992370605
2412.172,4.26821994781494,23.7999992370605
2412.399,4.23153495788574,23.7999992370605
2412.626,4.26981496810913,23.7999992370605
2412.854,4.14859533309937,23.7999992370605
2413.081,4.26502990722656,23.7999992370605
2413.307,4.26024532318115,23.7999992370605
2413.534,4.26821994781494,23.7999992370605
2413.76,4.27140998840332,23.7999992370605
2413.987,4.26821994781494,23.7999992370605
2414.213,4.26502990722656,23.7999992370605
2414.44,4.27140998840332,23.7999992370605
2414.666,4.24748516082764,23.7999992370605
2414.893,4.26662492752075,23.7999992370605
2415.12,4.26981496810913,23.7999992370605
2415.347,4.26502990722656,23.7999992370605
2415.574,4.26981496810913,23.7999992370605
2415.8,4.27300500869751,23.7999992370605
2416.028,4.09277009963989,23.7999992370605
2416.255,4.26024532318115,23.7999992370605
2416.482,4.26981496810913,23.7999992370605
2416.71,4.12626504898071,23.7999992370605
2416.937,4.26662492752075,23.7999992370605
2417.164,4.26821994781494,23.7999992370605
2417.392,4.12147998809814,23.7999992370605
2417.619,4.21080017089844,23.7999992370605
2417.846,4.27140998840332,23.7999992370605
2418.072,4.27140998840332,23.7999992370605
2418.298,4.27140998840332,23.7999992370605
2418.524,4.26981496810913,23.7999992370605
2418.75,4.26981496810913,23.7999992370605
2418.977,4.23472499847412,23.7999992370605
2420.566,9.23505020141602,54.4000015258789
2420.793,8.96549510955811,54.4000015258789
2421.02,9.164870262146,54.4000015258789
2421.248,8.96549510955811,54.4000015258789
2421.475,8.96549510955811,54.4000015258789
2421.702,9.24143028259277,54.4000015258789
2421.929,8.96709060668945,54.4000015258789
2422.155,8.96390056610107,54.4000015258789
2422.381,8.96709060668945,54.4000015258789
2422.608,9.19358062744141,54.4000015258789
2422.835,8.96230506896973,54.4000015258789
2423.061,8.96868515014648,54.4000015258789
2423.288,9.23505020141602,54.4000015258789
2423.514,9.23505020141602,54.4000015258789
2423.741,8.96390056610107,54.4000015258789
2423.968,9.22707557678223,54.4000015258789
2424.194,9.22069549560547,54.4000015258789
2424.421,8.96709060668945,54.4000015258789
2424.648,9.23026561737061,54.4000015258789
2424.875,8.96549510955811,54.4000015258789
2425.102,9.23345565795898,54.4000015258789
2425.329,8.96549510955811,54.4000015258789
2425.556,9.19677066802979,54.4000015258789
2425.783,8.96709060668945,54.4000015258789
2426.01,9.23345565795898,54.4000015258789
2426.237,8.96709060668945,54.4000015258789
2426.464,9.23186016082764,54.4000015258789
2426.691,8.96390056610107,54.4000015258789
2426.919,9.23186016082764,54.4000015258789
2427.145,8.96390056610107,54.4000015258789
2427.372,9.23345565795898,54.4000015258789
2427.599,8.96549510955811,54.4000015258789
2427.826,9.23345565795898,54.4000015258789
2428.053,8.96549510955811,54.4000015258789
2428.28,9.23345565795898,54.4000015258789
2428.507,8.96549510955811,54.4000015258789
2428.734,9.22867012023926,54.4000015258789
2428.961,8.96709060668945,54.4000015258789
2429.188,9.23345565795898,54.4000015258789
2429.414,9.23505020141602,54.4000015258789
2429.64,9.23664474487305,54.4000015258789
2429.868,8.96390056610107,54.4000015258789
2430.095,8.96549510955811,54.4000015258789
2430.322,9.23186016082764,54.4000015258789
2430.549,8.96709060668945,54.4000015258789
2430.775,8.96390056610107,54.4000015258789
2431.002,9.18720054626465,33.2000007629395
2431.229,5.62237501144409,33.2000007629395
2431.455,5.68298530578613,33.2000007629395
2431.681,5.5840950012207,6.40000009536743
2431.907,1.45144999027252,6.40000009536743
2432.134,1.43550002574921,6.40000009536743
2432.36,1.45304501056671,6.40000009536743
2432.586,1.43390500545502,6.40000009536743
2432.812,1.45304501056671,27.2999992370605
2433.038,4.83923006057739,27.2999992370605
2433.266,4.64783000946045,8.89999961853027
2433.493,1.85977005958557,8.89999961853027
2433.72,1.81989502906799,8.89999961853027
2433.946,1.85817503929138,8.89999961853027
2434.172,1.86136507987976,8.89999961853027
2434.399,1.85817503929138,8.89999961853027
2434.626,1.85977005958557,8.89999961853027
2434.853,1.85817503929138,8.89999961853027
2435.08,1.85977005958557,8.89999961853027
2435.307,1.85817503929138,8.89999961853027
2435.534,1.86296010017395,8.89999961853027
2435.761,1.85817503929138,8.89999961853027
2435.988,1.8183000087738,8.89999961853027
2436.215,1.854984998703,8.89999961853027
2436.442,1.85658001899719,8.89999961853027
2436.668,1.84541499614716,8.89999961853027
2436.895,5.06253004074097,39.7000007629395
2437.122,6.84893035888672,39.7000007629395
2437.349,6.66231536865234,39.7000007629395
2437.576,6.8521203994751,39.7000007629395
2437.802,6.83457517623901,39.7000007629395
2438.029,6.58894538879395,39.7000007629395
2438.257,6.84893035888672,39.7000007629395
2438.484,4.48354530334473,25.1000003814697
2438.712,4.26183986663818,25.1000003814697
2438.939,4.48035526275635,25.1000003814697
2439.165,4.37349033355713,25.1000003814697
2439.392,4.48354530334473,25.1000003814697
2439.62,4.33042526245117,25.1000003814697
2439.847,4.48195028305054,25.1000003814697
2440.074,4.47876024246216,25.1000003814697
2440.302,4.31607007980347,25.1000003814697
2440.529,4.48354530334473,25.1000003814697
2440.756,1.51844000816345,6.80000019073486
2440.984,1.45942509174347,6.80000019073486
2441.211,1.51844000816345,6.80000019073486
2441.437,1.51844000816345,6.80000019073486
2441.663,1.51844000816345,6.80000019073486
2441.89,1.51844000816345,6.80000019073486
2442.117,1.51844000816345,6.80000019073486
2442.343,1.51844000816345,6.80000019073486
2442.569,1.51844000816345,6.80000019073486
2442.796,1.47537505626678,6.80000019073486
2443.023,1.51844000816345,6.80000019073486
2443.25,1.52003502845764,6.80000019073486
2443.476,1.51844000816345,6.80000019073486
2443.703,1.51844000816345,6.80000019073486
2443.929,1.51844000816345,6.80000019073486
2444.156,1.50408506393433,6.80000019073486
2444.383,1.51844000816345,6.80000019073486
2444.61,1.5088700056076,6.80000019073486
2444.836,1.51844000816345,6.80000019073486
2445.062,1.51844000816345,6.80000019073486
2445.289,1.51844000816345,6.80000019073486
2445.516,1.51844000816345,6.80000019073486
2445.743,1.51844000816345,6.80000019073486
2445.97,1.51844000816345,6.80000019073486
2446.197,1.51844000816345,6.80000019073486
2446.424,1.51844000816345,6.80000019073486
2446.651,1.51844000816345,6.80000019073486
2446.877,1.51844000816345,6.80000019073486
2447.104,1.51844000816345,6.80000019073486
2447.331,1.51844000816345,6.80000019073486
2447.559,1.52003502845764,6.80000019073486
2447.786,1.51844000816345,6.80000019073486
2448.012,1.52003502845764,6.80000019073486
2448.239,1.51844000816345,6.80000019073486
2448.466,1.50568008422852,6.80000019073486
2448.693,1.52003502845764,6.80000019073486
2448.919,1.51844000816345,6.80000019073486
2449.146,1.51844000816345,6.80000019073486
2449.373,1.51844000816345,6.80000019073486
