Tiempo_s,fr_l,u
5346.886,4.56145811080933,49
5347.112,1.12727999687195,13.3000001907349
5347.339,1.12526702880859,13.3000001907349
5347.565,1.12526702880859,13.3000001907349
5347.792,1.12526702880859,13.3000001907349
5348.019,1.12526702880859,13.3000001907349
5348.246,1.11520195007324,13.3000001907349
5348.472,1.12526702880859,13.3000001907349
5348.698,1.12325394153595,13.3000001907349
5348.925,1.12526702880859,13.3000001907349
5349.153,1.12325394153595,99.1999969482422
5349.38,9.51947689056396,99.1999969482422
5349.607,9.56778907775879,99.1999969482422
5349.833,9.58389282226562,99.1999969482422
5350.06,9.58993148803711,99.1999969482422
5350.287,9.59597110748291,99.1999969482422
5350.513,9.59999656677246,71.6999969482422
5350.74,6.9388108253479,71.6999969482422
5350.967,6.75562763214111,71.6999969482422
5351.194,6.88647270202637,71.6999969482422
5351.42,6.92069387435913,71.6999969482422
5351.646,6.92069387435913,71.6999969482422
5351.873,6.75361490249634,71.6999969482422
5352.1,6.9186806678772,71.6999969482422
5352.326,6.91465473175049,71.6999969482422
5352.553,6.75361490249634,71.6999969482422
5352.78,6.91666793823242,71.6999969482422
5353.006,6.90056371688843,71.6999969482422
5353.233,6.7475757598877,71.6999969482422
5353.46,6.92270708084106,71.6999969482422
5353.687,6.74958896636963,71.6999969482422
5353.913,6.7516016960144,71.6999969482422
5354.14,6.92270708084106,71.6999969482422
5354.367,6.75361490249634,71.6999969482422
5354.594,6.8683557510376,71.6999969482422
5354.821,6.74958896636963,71.6999969482422
5355.048,6.90257692337036,71.6999969482422
5355.275,6.74958896636963,71.6999969482422
5355.501,6.75361490249634,71.6999969482422
5355.727,6.7516016960144,71.6999969482422
5355.954,6.86634302139282,71.6999969482422
5356.181,6.75562763214111,71.6999969482422
5356.408,6.75764083862305,71.6999969482422
5356.635,6.75562763214111,71.6999969482422
5356.862,6.92471981048584,71.6999969482422
5357.088,6.8683557510376,71.6999969482422
5357.316,6.75965404510498,71.6999969482422
5357.544,6.75965404510498,28.1000003814697
5357.771,2.47196388244629,28.1000003814697
5357.997,2.55650997161865,28.1000003814697
5358.224,2.56456184387207,28.1000003814697
5358.451,2.46793794631958,28.1000003814697
5358.678,2.56456184387207,28.1000003814697
5358.905,2.53436684608459,28.1000003814697
5359.132,2.51826286315918,28.1000003814697
5359.358,2.56254887580872,28.1000003814697
5359.585,2.51624989509583,28.1000003814697
5359.811,2.48202896118164,28.1000003814697
5360.038,2.56254887580872,28.1000003814697
5360.265,2.53235387802124,28.1000003814697
5360.491,2.48202896118164,28.1000003814697
5360.717,2.51423692703247,28.1000003814697
5360.944,2.56254887580872,28.1000003814697
5361.17,2.56254887580872,28.1000003814697
5361.396,2.56053590774536,41.5999984741211
5361.623,3.77236199378967,41.5999984741211
5361.85,3.88307690620422,41.5999984741211
5362.077,3.72405004501343,41.5999984741211
5362.303,3.71398496627808,41.5999984741211
5362.529,3.73814082145691,41.5999984741211
5362.756,3.88307690620422,41.5999984741211
5362.982,3.88307690620422,41.5999984741211
5363.209,3.71197199821472,41.5999984741211
5363.435,3.74015402793884,41.5999984741211
5363.661,3.7542450428009,41.5999984741211
5363.888,3.88508987426758,41.5999984741211
5364.115,3.84483003616333,41.5999984741211
5364.342,3.88508987426758,41.5999984741211
5364.568,3.88508987426758,41.5999984741211
5364.795,3.74417996406555,41.5999984741211
5365.022,3.72002387046814,41.5999984741211
5365.249,3.75625801086426,41.5999984741211
5365.476,3.88307690620422,41.5999984741211
5365.702,3.88508987426758,41.5999984741211
5365.928,3.88508987426758,41.5999984741211
5366.155,3.72405004501343,41.5999984741211
5366.382,3.88307690620422,41.5999984741211
5366.608,3.88508987426758,41.5999984741211
5366.835,3.75625801086426,41.5999984741211
5367.062,3.85086894035339,40.7000007629395
5367.289,3.67372488975525,40.7000007629395
5367.516,3.79651784896851,40.7000007629395
5367.743,3.62943887710571,40.7000007629395
5367.969,3.65963387489319,40.7000007629395
5368.196,3.79651784896851,40.7000007629395
5368.422,3.7421669960022,40.7000007629395
5368.649,5.15327978134155,60.4000015258789
5368.875,5.58003568649292,60.4000015258789
5369.103,5.74912786483765,60.4000015258789
5369.33,5.74711465835571,60.4000015258789
5369.557,5.57802295684814,60.4000015258789
5369.783,5.57802295684814,60.4000015258789
5370.01,5.75114107131958,60.4000015258789
5370.237,5.74912786483765,60.4000015258789
5370.464,5.74912786483765,60.4000015258789
5370.691,5.18548774719238,56.2999992370605
5370.917,5.1794490814209,56.2999992370605
5371.144,5.3505539894104,56.2999992370605
5371.37,5.3505539894104,56.2999992370605
5371.597,5.1794490814209,56.2999992370605
5371.824,5.3505539894104,56.2999992370605
5372.051,5.20561790466309,56.2999992370605
5372.278,5.3505539894104,56.2999992370605
5372.505,5.18146181106567,56.2999992370605
5372.732,5.3505539894104,56.2999992370605
5372.958,5.35256671905518,56.2999992370605
5373.185,5.17743587493896,56.2999992370605
5373.412,5.35256671905518,56.2999992370605
5373.639,4.59970474243164,49.9000015258789
5373.866,4.71243286132812,49.9000015258789
5374.093,4.5433406829834,49.9000015258789
5374.319,4.53931474685669,49.9000015258789
5374.546,4.71243286132812,49.9000015258789
5374.772,4.71243286132812,49.9000015258789
5374.999,4.54535388946533,49.9000015258789
5375.226,4.71042013168335,49.9000015258789
5375.454,4.54736709594727,49.9000015258789
5375.68,4.71042013168335,49.9000015258789
5375.907,4.55743169784546,49.9000015258789
5376.134,4.71243286132812,49.9000015258789
5376.36,4.71042013168335,49.9000015258789
